1687,Wolverhampton Wanderers,Birmingham City,1,0,H,2010-2011
1688,Tottenham Hotspur,Chelsea,1,1,D,2010-2011
1689,Manchester United,Arsenal,1,0,H,2010-2011
1690,Sunderland,Bolton Wanderers,1,0,H,2010-2011
1691,Blackburn Rovers,West Ham United,1,1,D,2010-2011
1692,Manchester City,Everton,1,2,A,2010-2011
1693,Fulham,West Ham United,1,3,A,2010-2011
1694,Blackburn Rovers,Stoke City,0,2,A,2010-2011
1695,Bolton Wanderers,West Bromwich Albion,2,0,H,2010-2011
1696,Manchester United,Sunderland,2,0,H,2010-2011
1697,Newcastle United,Manchester City,1,3,A,2010-2011
1698,Wolverhampton Wanderers,Wigan Athletic,1,2,A,2010-2011
1699,Aston Villa,Tottenham Hotspur,1,2,A,2010-2011
1700,Arsenal,Chelsea,3,1,H,2010-2011
1701,Manchester City,Aston Villa,4,0,H,2010-2011
1702,Stoke City,Fulham,0,2,A,2010-2011
1703,Sunderland,Blackpool,0,2,A,2010-2011
1704,Tottenham Hotspur,Newcastle United,2,0,H,2010-2011
1705,West Bromwich Albion,Blackburn Rovers,1,3,A,2010-2011
1706,West Ham United,Everton,1,1,D,2010-2011
1707,Birmingham City,Manchester United,1,1,D,2010-2011
1708,Chelsea,Bolton Wanderers,1,0,H,2010-2011
1709,Wigan Athletic,Arsenal,2,2,D,2010-2011
1710,Liverpool,Wolverhampton Wanderers,0,1,A,2010-2011
1711,West Bromwich Albion,Manchester United,1,2,A,2010-2011
1712,Liverpool,Bolton Wanderers,2,1,H,2010-2011
1713,Manchester City,Blackpool,1,0,H,2010-2011
1714,Stoke City,Everton,2,0,H,2010-2011
1715,Sunderland,Blackburn Rovers,3,0,H,2010-2011
1716,Tottenham Hotspur,Fulham,1,0,H,2010-2011
1717,West Ham United,Wolverhampton Wanderers,2,0,H,2010-2011
1718,Birmingham City,Arsenal,0,3,A,2010-2011
1719,Chelsea,Aston Villa,3,3,D,2010-2011
1720,Wigan Athletic,Newcastle United,0,1,A,2010-2011
1721,Blackpool,Birmingham City,1,2,A,2010-2011
1722,Fulham,West Bromwich Albion,3,0,H,2010-2011
1723,Manchester United,Stoke City,2,1,H,2010-2011
1724,Arsenal,Manchester City,0,0,D,2010-2011
1725,Aston Villa,Sunderland,0,1,A,2010-2011
1726,Newcastle United,West Ham United,5,0,H,2010-2011
1727,Wolverhampton Wanderers,Chelsea,1,0,H,2010-2011
1728,Blackburn Rovers,Liverpool,3,1,H,2010-2011
1729,Bolton Wanderers,Wigan Athletic,1,1,D,2010-2011
1730,Everton,Tottenham Hotspur,2,1,H,2010-2011
1731,Blackpool,Liverpool,2,1,H,2010-2011
1732,Chelsea,Blackburn Rovers,2,0,H,2010-2011
1733,Manchester City,Wolverhampton Wanderers,4,3,H,2010-2011
1734,Stoke City,Bolton Wanderers,2,0,H,2010-2011
1735,West Bromwich Albion,Blackpool,3,2,H,2010-2011
1736,Wigan Athletic,Fulham,1,1,D,2010-2011
1737,West Ham United,Arsenal,0,3,A,2010-2011
1738,Birmingham City,Aston Villa,1,1,D,2010-2011
1739,Sunderland,Newcastle United,1,1,D,2010-2011
1740,Liverpool,Everton,2,2,D,2010-2011
1741,Tottenham Hotspur,Manchester United,0,0,D,2010-2011
1742,Wolverhampton Wanderers,Liverpool,0,3,A,2010-2011
1743,Arsenal,Wigan Athletic,3,0,H,2010-2011
1744,Blackpool,Sunderland,1,2,A,2010-2011
1745,Everton,West Ham United,2,2,D,2010-2011
1746,Fulham,Stoke City,2,0,H,2010-2011
1747,Manchester United,Birmingham City,5,0,H,2010-2011
1748,Newcastle United,Tottenham Hotspur,1,1,D,2010-2011
1749,Aston Villa,Manchester City,1,0,H,2010-2011
1750,Blackburn Rovers,West Bromwich Albion,2,0,H,2010-2011
1751,Bolton Wanderers,Chelsea,0,4,A,2010-2011
1752,Blackpool,Manchester United,2,3,A,2010-2011
1753,Wigan Athletic,Aston Villa,1,2,A,2010-2011
1754,Liverpool,Fulham,1,0,H,2010-2011
1755,Arsenal,Everton,2,1,H,2010-2011
1756,Sunderland,Chelsea,2,4,A,2010-2011
1757,Manchester United,Aston Villa,3,1,H,2010-2011
1758,West Bromwich Albion,Wigan Athletic,2,2,D,2010-2011
1759,Birmingham City,Manchester City,2,2,D,2010-2011
1760,Blackburn Rovers,Tottenham Hotspur,0,1,A,2010-2011
1761,Blackpool,West Ham United,1,3,A,2010-2011
1762,Bolton Wanderers,Wolverhampton Wanderers,1,0,H,2010-2011
1763,Fulham,Newcastle United,1,0,H,2010-2011
1764,Liverpool,Stoke City,2,0,H,2010-2011
1765,Stoke City,Sunderland,3,2,H,2010-2011
1766,Aston Villa,Fulham,2,2,D,2010-2011
1767,Everton,Blackpool,5,3,H,2010-2011
1768,Manchester City,West Bromwich Albion,3,0,H,2010-2011
1769,Newcastle United,Arsenal,4,4,D,2010-2011
1770,Tottenham Hotspur,Bolton Wanderers,2,1,H,2010-2011
1771,Wigan Athletic,Blackburn Rovers,4,3,H,2010-2011
1772,Wolverhampton Wanderers,Manchester United,2,1,H,2010-2011
1773,West Ham United,Birmingham City,0,1,A,2010-2011
1774,Chelsea,Liverpool,0,1,A,2010-2011
1775,Manchester United,Manchester City,2,1,H,2010-2011
1776,Arsenal,Wolverhampton Wanderers,2,0,H,2010-2011
1777,Birmingham City,Stoke City,1,0,H,2010-2011
1778,Blackburn Rovers,Newcastle United,0,0,D,2010-2011
1779,Blackpool,Aston Villa,1,1,D,2010-2011
1780,Liverpool,Wigan Athletic,1,1,D,2010-2011
1781,West Bromwich Albion,West Ham United,3,3,D,2010-2011
1782,Sunderland,Tottenham Hotspur,1,2,A,2010-2011
1783,Bolton Wanderers,Everton,2,0,H,2010-2011
1784,Fulham,Chelsea,0,0,D,2010-2011
1785,Birmingham City,Newcastle United,0,2,A,2010-2011
1786,West Bromwich Albion,Wolverhampton Wanderers,1,1,D,2010-2011
1787,Blackpool,Tottenham Hotspur,3,1,H,2010-2011
1788,Arsenal,Stoke City,1,0,H,2010-2011
1789,Aston Villa,Blackburn Rovers,4,1,H,2010-2011
1790,Everton,Sunderland,2,0,H,2010-2011
1791,Newcastle United,Bolton Wanderers,1,1,D,2010-2011
1792,Wigan Athletic,Manchester United,0,4,A,2010-2011
1793,Wolverhampton Wanderers,Blackpool,4,0,H,2010-2011
1794,West Ham United,Liverpool,3,1,H,2010-2011
1795,Manchester City,Fulham,1,1,D,2010-2011
1796,Stoke City,West Bromwich Albion,1,1,D,2010-2011
1797,Chelsea,Manchester United,2,1,H,2010-2011
1798,Birmingham City,West Bromwich Albion,1,3,A,2010-2011
1799,Arsenal,Sunderland,0,0,D,2010-2011
1800,Bolton Wanderers,Aston Villa,3,2,H,2010-2011
1801,Fulham,Blackburn Rovers,3,2,H,2010-2011
1802,Newcastle United,Everton,1,2,A,2010-2011
1803,West Ham United,Stoke City,3,0,H,2010-2011
1804,Manchester City,Wigan Athletic,1,0,H,2010-2011
1805,Liverpool,Manchester United,3,1,H,2010-2011
1806,Wolverhampton Wanderers,Tottenham Hotspur,3,3,D,2010-2011
1807,Blackpool,Chelsea,1,3,A,2010-2011
1808,Everton,Birmingham City,1,1,D,2010-2011
1809,Tottenham Hotspur,West Ham United,0,0,D,2010-2011
1810,Aston Villa,Wolverhampton Wanderers,0,1,A,2010-2011
1811,Blackburn Rovers,Blackpool,2,2,D,2010-2011
1812,Manchester United,Bolton Wanderers,1,0,H,2010-2011
1813,Stoke City,Newcastle United,4,0,H,2010-2011
1814,West Bromwich Albion,Arsenal,2,2,D,2010-2011
1815,Wigan Athletic,Birmingham City,2,1,H,2010-2011
1816,Everton,Fulham,2,1,H,2010-2011
1817,Sunderland,Liverpool,0,2,A,2010-2011
1818,Chelsea,Manchester City,2,0,H,2010-2011
1819,West Ham United,Manchester United,2,4,A,2010-2011
1820,Birmingham City,Bolton Wanderers,2,1,H,2010-2011
1821,Everton,Aston Villa,2,2,D,2010-2011
1822,Newcastle United,Wolverhampton Wanderers,4,1,H,2010-2011
1823,Stoke City,Chelsea,1,1,D,2010-2011
1824,West Bromwich Albion,Liverpool,2,1,H,2010-2011
1825,Wigan Athletic,Tottenham Hotspur,0,0,D,2010-2011
1826,Arsenal,Blackburn Rovers,0,0,D,2010-2011
1827,Fulham,Blackpool,3,0,H,2010-2011
1828,Manchester City,Sunderland,5,0,H,2010-2011
1829,Wolverhampton Wanderers,Everton,0,3,A,2010-2011
1830,Blackburn Rovers,Birmingham City,1,1,D,2010-2011
1831,Bolton Wanderers,West Ham United,3,0,H,2010-2011
1832,Chelsea,Wigan Athletic,1,0,H,2010-2011
1833,Manchester United,Fulham,2,0,H,2010-2011
1834,Sunderland,West Bromwich Albion,2,3,A,2010-2011
1835,Tottenham Hotspur,Stoke City,3,2,H,2010-2011
1836,Blackpool,Arsenal,1,3,A,2010-2011
1837,Aston Villa,Newcastle United,1,0,H,2010-2011
1838,Liverpool,Manchester City,3,0,H,2010-2011
1839,Birmingham City,Sunderland,2,0,H,2010-2011
1840,Blackpool,Wigan Athletic,1,3,A,2010-2011
1841,Everton,Blackburn Rovers,2,0,H,2010-2011
1842,West Bromwich Albion,Chelsea,1,3,A,2010-2011
1843,West Ham United,Aston Villa,1,2,A,2010-2011
1844,Arsenal,Liverpool,1,1,D,2010-2011
1845,Newcastle United,Manchester United,0,0,D,2010-2011
1846,Chelsea,Birmingham City,3,1,H,2010-2011
1847,Tottenham Hotspur,Arsenal,3,3,D,2010-2011
1848,Manchester United,Everton,1,0,H,2010-2011
1849,Aston Villa,Stoke City,1,1,D,2010-2011
1850,Blackpool,Newcastle United,1,1,D,2010-2011
1851,Liverpool,Birmingham City,5,0,H,2010-2011
1852,Sunderland,Wigan Athletic,4,2,H,2010-2011
1853,Tottenham Hotspur,West Bromwich Albion,2,2,D,2010-2011
1854,Wolverhampton Wanderers,Fulham,1,1,D,2010-2011
1855,Chelsea,West Ham United,3,0,H,2010-2011
1856,Bolton Wanderers,Arsenal,2,1,H,2010-2011
1857,Blackburn Rovers,Manchester City,0,1,A,2010-2011
1858,Stoke City,Wolverhampton Wanderers,3,0,H,2010-2011
1859,Fulham,Bolton Wanderers,3,0,H,2010-2011
1860,Blackburn Rovers,Bolton Wanderers,1,0,H,2010-2011
1861,Blackpool,Stoke City,0,0,D,2010-2011
1862,Sunderland,Fulham,0,3,A,2010-2011
1863,West Bromwich Albion,Aston Villa,2,1,H,2010-2011
1864,Wigan Athletic,Everton,1,1,D,2010-2011
1865,Chelsea,Tottenham Hotspur,2,1,H,2010-2011
1866,Birmingham City,Wolverhampton Wanderers,1,1,D,2010-2011
1867,Liverpool,Newcastle United,3,0,H,2010-2011
1868,Arsenal,Manchester United,1,0,H,2010-2011
1869,Manchester City,West Ham United,2,1,H,2010-2011
1870,Aston Villa,Wigan Athletic,1,1,D,2010-2011
1871,Bolton Wanderers,Sunderland,1,2,A,2010-2011
1872,Everton,Manchester City,2,1,H,2010-2011
1873,Newcastle United,Birmingham City,2,1,H,2010-2011
1874,West Ham United,Blackburn Rovers,1,1,D,2010-2011
1875,Tottenham Hotspur,Blackpool,1,1,D,2010-2011
1876,Wolverhampton Wanderers,West Bromwich Albion,3,1,H,2010-2011
1877,Stoke City,Arsenal,3,1,H,2010-2011
1878,Manchester United,Chelsea,2,1,H,2010-2011
1879,Fulham,Liverpool,2,5,A,2010-2011
1880,Manchester City,Tottenham Hotspur,1,0,H,2010-2011
1881,Blackburn Rovers,Manchester United,1,1,D,2010-2011
1882,Blackpool,Bolton Wanderers,4,3,H,2010-2011
1883,Sunderland,Wolverhampton Wanderers,1,3,A,2010-2011
1884,West Bromwich Albion,Everton,1,0,H,2010-2011
1885,Chelsea,Newcastle United,2,2,D,2010-2011
1886,Arsenal,Aston Villa,1,2,A,2010-2011
1887,Birmingham City,Fulham,0,2,A,2010-2011
1888,Liverpool,Tottenham Hotspur,0,2,A,2010-2011
1889,Wigan Athletic,West Ham United,3,2,H,2010-2011
1890,Manchester City,Stoke City,3,0,H,2010-2011
1891,Aston Villa,Liverpool,1,0,H,2010-2011
1892,Bolton Wanderers,Manchester City,0,2,A,2010-2011
1893,Everton,Chelsea,1,0,H,2010-2011
1894,Fulham,Arsenal,2,2,D,2010-2011
1895,Manchester United,Blackpool,4,2,H,2010-2011
1896,Newcastle United,West Bromwich Albion,3,3,D,2010-2011
1897,Stoke City,Wigan Athletic,0,1,A,2010-2011
1898,Tottenham Hotspur,Birmingham City,2,1,H,2010-2011
1899,West Ham United,Sunderland,0,3,A,2010-2011
1900,Wolverhampton Wanderers,Blackburn Rovers,2,3,A,2010-2011
1901,Blackburn Rovers,Wolverhampton Wanderers,1,2,A,2011-2012
1902,Fulham,Aston Villa,0,0,D,2011-2012
1903,Liverpool,Sunderland,1,1,D,2011-2012
1904,Queens Park Rangers,Bolton Wanderers,0,4,A,2011-2012
1905,Wigan Athletic,Norwich City,1,1,D,2011-2012
1906,Newcastle United,Arsenal,0,0,D,2011-2012
1907,Stoke City,Chelsea,0,0,D,2011-2012
1908,West Bromwich Albion,Manchester United,1,2,A,2011-2012
1909,Manchester City,Swansea City,4,0,H,2011-2012
1910,Sunderland,Newcastle United,0,1,A,2011-2012
1911,Arsenal,Liverpool,0,2,A,2011-2012
1912,Aston Villa,Blackburn Rovers,3,1,H,2011-2012
1913,Everton,Queens Park Rangers,0,1,A,2011-2012
1914,Swansea City,Wigan Athletic,0,0,D,2011-2012
1915,Chelsea,West Bromwich Albion,2,1,H,2011-2012
1916,Norwich City,Stoke City,1,1,D,2011-2012
1917,Wolverhampton Wanderers,Fulham,2,0,H,2011-2012
1918,Bolton Wanderers,Manchester City,2,3,A,2011-2012
1919,Manchester United,Tottenham Hotspur,3,0,H,2011-2012
1920,Aston Villa,Wolverhampton Wanderers,0,0,D,2011-2012
1921,Wigan Athletic,Queens Park Rangers,2,0,H,2011-2012
1922,Blackburn Rovers,Everton,0,1,A,2011-2012
1923,Chelsea,Norwich City,3,1,H,2011-2012
1924,Swansea City,Sunderland,0,0,D,2011-2012
1925,Liverpool,Bolton Wanderers,3,1,H,2011-2012
1926,Newcastle United,Fulham,2,1,H,2011-2012
1927,Tottenham Hotspur,Manchester City,1,5,A,2011-2012
1928,West Bromwich Albion,Stoke City,0,1,A,2011-2012
1929,Manchester United,Arsenal,8,2,H,2011-2012
1930,Arsenal,Swansea City,1,0,H,2011-2012
1931,Everton,Aston Villa,2,2,D,2011-2012
1932,Manchester City,Wigan Athletic,3,0,H,2011-2012
1933,Stoke City,Liverpool,1,0,H,2011-2012
1934,Sunderland,Chelsea,1,2,A,2011-2012
1935,Wolverhampton Wanderers,Tottenham Hotspur,0,2,A,2011-2012
1936,Bolton Wanderers,Manchester United,0,5,A,2011-2012
1937,Norwich City,West Bromwich Albion,0,1,A,2011-2012
1938,Fulham,Blackburn Rovers,1,1,D,2011-2012
1939,Queens Park Rangers,Newcastle United,0,0,D,2011-2012
1940,Blackburn Rovers,Arsenal,4,3,H,2011-2012
1941,Aston Villa,Newcastle United,1,1,D,2011-2012
1942,Bolton Wanderers,Norwich City,1,2,A,2011-2012
1943,Everton,Wigan Athletic,3,1,H,2011-2012
1944,Swansea City,West Bromwich Albion,3,0,H,2011-2012
1945,Wolverhampton Wanderers,Queens Park Rangers,0,3,A,2011-2012
1946,Tottenham Hotspur,Liverpool,4,0,H,2011-2012
1947,Fulham,Manchester City,2,2,D,2011-2012
1948,Sunderland,Stoke City,4,0,H,2011-2012
1949,Manchester United,Chelsea,3,1,H,2011-2012
1950,Manchester City,Everton,2,0,H,2011-2012
1951,Arsenal,Bolton Wanderers,3,0,H,2011-2012
1952,Chelsea,Swansea City,4,1,H,2011-2012
1953,Liverpool,Wolverhampton Wanderers,2,1,H,2011-2012
1954,Newcastle United,Blackburn Rovers,3,1,H,2011-2012
1955,West Bromwich Albion,Fulham,0,0,D,2011-2012
1956,Wigan Athletic,Tottenham Hotspur,1,2,A,2011-2012
1957,Stoke City,Manchester United,1,1,D,2011-2012
1958,Queens Park Rangers,Aston Villa,1,1,D,2011-2012
1959,Norwich City,Sunderland,2,1,H,2011-2012
1960,Everton,Liverpool,0,2,A,2011-2012
1961,Aston Villa,Wigan Athletic,2,0,H,2011-2012
1962,Blackburn Rovers,Manchester City,0,4,A,2011-2012
1963,Manchester United,Norwich City,2,0,H,2011-2012
1964,Sunderland,West Bromwich Albion,2,2,D,2011-2012
1965,Wolverhampton Wanderers,Newcastle United,1,2,A,2011-2012
1966,Bolton Wanderers,Chelsea,1,5,A,2011-2012
1967,Fulham,Queens Park Rangers,6,0,H,2011-2012
1968,Swansea City,Stoke City,2,0,H,2011-2012
1969,Tottenham Hotspur,Arsenal,2,1,H,2011-2012
1970,Liverpool,Manchester United,1,1,D,2011-2012
1971,Manchester City,Aston Villa,4,1,H,2011-2012
1972,Norwich City,Swansea City,3,1,H,2011-2012
1973,Queens Park Rangers,Blackburn Rovers,1,1,D,2011-2012
1974,Stoke City,Fulham,2,0,H,2011-2012
1975,Wigan Athletic,Bolton Wanderers,1,3,A,2011-2012
1976,Chelsea,Everton,3,1,H,2011-2012
1977,West Bromwich Albion,Wolverhampton Wanderers,2,0,H,2011-2012
1978,Arsenal,Sunderland,2,1,H,2011-2012
1979,Newcastle United,Tottenham Hotspur,2,2,D,2011-2012
1980,Wolverhampton Wanderers,Swansea City,2,2,D,2011-2012
1981,Aston Villa,West Bromwich Albion,1,2,A,2011-2012
1982,Bolton Wanderers,Sunderland,0,2,A,2011-2012
1983,Newcastle United,Wigan Athletic,1,0,H,2011-2012
1984,Liverpool,Norwich City,1,1,D,2011-2012
1985,Arsenal,Stoke City,3,1,H,2011-2012
1986,Fulham,Everton,1,3,A,2011-2012
1987,Manchester United,Manchester City,1,6,A,2011-2012
1988,Blackburn Rovers,Tottenham Hotspur,1,2,A,2011-2012
1989,Queens Park Rangers,Chelsea,1,0,H,2011-2012
1990,Everton,Manchester United,0,1,A,2011-2012
1991,Chelsea,Arsenal,3,5,A,2011-2012
1992,Manchester City,Wolverhampton Wanderers,3,1,H,2011-2012
1993,Norwich City,Blackburn Rovers,3,3,D,2011-2012
1994,Sunderland,Aston Villa,2,2,D,2011-2012
1995,Swansea City,Bolton Wanderers,3,1,H,2011-2012
1996,Wigan Athletic,Fulham,0,2,A,2011-2012
1997,West Bromwich Albion,Liverpool,0,2,A,2011-2012
1998,Tottenham Hotspur,Queens Park Rangers,3,1,H,2011-2012
1999,Stoke City,Newcastle United,1,3,A,2011-2012
2000,Newcastle United,Everton,2,1,H,2011-2012
2001,Arsenal,West Bromwich Albion,3,0,H,2011-2012
2002,Aston Villa,Norwich City,3,2,H,2011-2012
2003,Blackburn Rovers,Chelsea,0,1,A,2011-2012
2004,Liverpool,Swansea City,0,0,D,2011-2012
2005,Manchester United,Sunderland,1,0,H,2011-2012
2006,Queens Park Rangers,Manchester City,2,3,A,2011-2012
2007,Wolverhampton Wanderers,Wigan Athletic,3,1,H,2011-2012
2008,Bolton Wanderers,Stoke City,5,0,H,2011-2012
2009,Fulham,Tottenham Hotspur,1,3,A,2011-2012
2010,Norwich City,Arsenal,1,2,A,2011-2012
2011,Everton,Wolverhampton Wanderers,2,1,H,2011-2012
2012,Manchester City,Newcastle United,3,1,H,2011-2012
2013,Stoke City,Queens Park Rangers,2,3,A,2011-2012
2014,Sunderland,Fulham,0,0,D,2011-2012
2015,West Bromwich Albion,Bolton Wanderers,2,1,H,2011-2012
2016,Wigan Athletic,Blackburn Rovers,3,3,D,2011-2012
2017,Swansea City,Manchester United,0,1,A,2011-2012
2018,Chelsea,Liverpool,1,2,A,2011-2012
2019,Tottenham Hotspur,Aston Villa,2,0,H,2011-2012
2020,Stoke City,Blackburn Rovers,3,1,H,2011-2012
2021,Bolton Wanderers,Everton,0,2,A,2011-2012
2022,Chelsea,Wolverhampton Wanderers,3,0,H,2011-2012
2023,Manchester United,Newcastle United,1,1,D,2011-2012
2024,Norwich City,Queens Park Rangers,2,1,H,2011-2012
2025,Sunderland,Wigan Athletic,1,2,A,2011-2012
2026,West Bromwich Albion,Tottenham Hotspur,1,3,A,2011-2012
2027,Arsenal,Fulham,1,1,D,2011-2012
2028,Swansea City,Aston Villa,0,0,D,2011-2012
2029,Liverpool,Manchester City,1,1,D,2011-2012
2030,Newcastle United,Chelsea,0,3,A,2011-2012
2031,Blackburn Rovers,Swansea City,4,2,H,2011-2012
2032,Manchester City,Norwich City,5,1,H,2011-2012
2033,Queens Park Rangers,West Bromwich Albion,1,1,D,2011-2012
2034,Tottenham Hotspur,Bolton Wanderers,3,0,H,2011-2012
2035,Wigan Athletic,Arsenal,0,4,A,2011-2012
2036,Aston Villa,Manchester United,0,1,A,2011-2012
2037,Everton,Stoke City,0,1,A,2011-2012
2038,Wolverhampton Wanderers,Sunderland,2,1,H,2011-2012
2039,Fulham,Liverpool,1,0,H,2011-2012
2040,Arsenal,Everton,1,0,H,2011-2012
2041,Bolton Wanderers,Aston Villa,1,2,A,2011-2012
2042,Liverpool,Queens Park Rangers,1,0,H,2011-2012
2043,Manchester United,Wolverhampton Wanderers,4,1,H,2011-2012
2044,Norwich City,Newcastle United,4,2,H,2011-2012
2045,Swansea City,Fulham,2,0,H,2011-2012
2046,West Bromwich Albion,Wigan Athletic,1,2,A,2011-2012
2047,Sunderland,Blackburn Rovers,2,1,H,2011-2012
2048,Stoke City,Tottenham Hotspur,2,1,H,2011-2012
2049,Chelsea,Manchester City,2,1,H,2011-2012
2050,Blackburn Rovers,West Bromwich Albion,1,2,A,2011-2012
2051,Everton,Norwich City,1,1,D,2011-2012
2052,Fulham,Bolton Wanderers,2,0,H,2011-2012
2053,Newcastle United,Swansea City,0,0,D,2011-2012
2054,Wolverhampton Wanderers,Stoke City,1,2,A,2011-2012
2055,Wigan Athletic,Chelsea,1,1,D,2011-2012
2056,Queens Park Rangers,Manchester United,0,2,A,2011-2012
2057,Aston Villa,Liverpool,0,2,A,2011-2012
2058,Tottenham Hotspur,Sunderland,1,0,H,2011-2012
2059,Manchester City,Arsenal,1,0,H,2011-2012
2060,Wolverhampton Wanderers,Norwich City,2,2,D,2011-2012
2061,Blackburn Rovers,Bolton Wanderers,1,2,A,2011-2012
2062,Aston Villa,Arsenal,1,2,A,2011-2012
2063,Manchester City,Stoke City,3,0,H,2011-2012
2064,Newcastle United,West Bromwich Albion,2,3,A,2011-2012
2065,Everton,Swansea City,1,0,H,2011-2012
2066,Fulham,Manchester United,0,5,A,2011-2012
2067,Queens Park Rangers,Sunderland,2,3,A,2011-2012
2068,Wigan Athletic,Liverpool,0,0,D,2011-2012
2069,Tottenham Hotspur,Chelsea,1,1,D,2011-2012
2070,Chelsea,Fulham,1,1,D,2011-2012
2071,Bolton Wanderers,Newcastle United,0,2,A,2011-2012
2072,Liverpool,Blackburn Rovers,1,1,D,2011-2012
2073,Manchester United,Wigan Athletic,5,0,H,2011-2012
2074,Sunderland,Everton,1,1,D,2011-2012
2075,West Bromwich Albion,Manchester City,0,0,D,2011-2012
2076,Stoke City,Aston Villa,0,0,D,2011-2012
2077,Arsenal,Wolverhampton Wanderers,1,1,D,2011-2012
2078,Swansea City,Queens Park Rangers,1,1,D,2011-2012
2079,Norwich City,Tottenham Hotspur,0,2,A,2011-2012
2080,Liverpool,Newcastle United,3,1,H,2011-2012
2081,Manchester United,Blackburn Rovers,2,3,A,2011-2012
2082,Arsenal,Queens Park Rangers,1,0,H,2011-2012
2083,Bolton Wanderers,Wolverhampton Wanderers,1,1,D,2011-2012
2084,Chelsea,Aston Villa,1,3,A,2011-2012
2085,Norwich City,Fulham,1,1,D,2011-2012
2086,Stoke City,Wigan Athletic,2,2,D,2011-2012
2087,Swansea City,Tottenham Hotspur,1,1,D,2011-2012
2088,West Bromwich Albion,Everton,0,1,A,2011-2012
2089,Sunderland,Manchester City,1,0,H,2011-2012
2090,Aston Villa,Swansea City,0,2,A,2011-2012
2091,Blackburn Rovers,Stoke City,1,2,A,2011-2012
2092,Queens Park Rangers,Norwich City,1,2,A,2011-2012
2093,Wolverhampton Wanderers,Chelsea,1,2,A,2011-2012
2094,Fulham,Arsenal,2,1,H,2011-2012
2095,Tottenham Hotspur,West Bromwich Albion,1,0,H,2011-2012
2096,Wigan Athletic,Sunderland,1,4,A,2011-2012
2097,Manchester City,Liverpool,3,0,H,2011-2012
2098,Everton,Bolton Wanderers,1,2,A,2011-2012
2099,Newcastle United,Manchester United,3,0,H,2011-2012
2100,Tottenham Hotspur,Everton,2,0,H,2011-2012
2101,Aston Villa,Everton,1,1,D,2011-2012
2102,Blackburn Rovers,Fulham,3,1,H,2011-2012
2103,Chelsea,Sunderland,1,0,H,2011-2012
2104,Liverpool,Stoke City,0,0,D,2011-2012
2105,Manchester United,Bolton Wanderers,3,0,H,2011-2012
2106,Tottenham Hotspur,Wolverhampton Wanderers,1,1,D,2011-2012
2107,West Bromwich Albion,Norwich City,1,2,A,2011-2012
2108,Newcastle United,Queens Park Rangers,1,0,H,2011-2012
2109,Swansea City,Arsenal,3,2,H,2011-2012
2110,Wigan Athletic,Manchester City,0,1,A,2011-2012
2111,Norwich City,Chelsea,0,0,D,2011-2012
2112,Everton,Blackburn Rovers,1,1,D,2011-2012
2113,Fulham,Newcastle United,5,2,H,2011-2012
2114,Queens Park Rangers,Wigan Athletic,3,1,H,2011-2012
2115,Stoke City,West Bromwich Albion,1,2,A,2011-2012
2116,Sunderland,Swansea City,2,0,H,2011-2012
2117,Wolverhampton Wanderers,Aston Villa,2,3,A,2011-2012
2118,Bolton Wanderers,Liverpool,3,1,H,2011-2012
2119,Manchester City,Tottenham Hotspur,3,2,H,2011-2012
2120,Arsenal,Manchester United,1,2,A,2011-2012
2121,Swansea City,Chelsea,1,1,D,2011-2012
2122,Tottenham Hotspur,Wigan Athletic,3,1,H,2011-2012
2123,Wolverhampton Wanderers,Liverpool,0,3,A,2011-2012
2124,Everton,Manchester City,1,0,H,2011-2012
2125,Manchester United,Stoke City,2,0,H,2011-2012
2126,Aston Villa,Queens Park Rangers,2,2,D,2011-2012
2127,Blackburn Rovers,Newcastle United,0,2,A,2011-2012
2128,Bolton Wanderers,Arsenal,0,0,D,2011-2012
2129,Fulham,West Bromwich Albion,1,1,D,2011-2012
2130,Sunderland,Norwich City,3,0,H,2011-2012
2131,Arsenal,Blackburn Rovers,7,1,H,2011-2012
2132,Norwich City,Bolton Wanderers,2,0,H,2011-2012
2133,Queens Park Rangers,Wolverhampton Wanderers,1,2,A,2011-2012
2134,Stoke City,Sunderland,0,1,A,2011-2012
2135,West Bromwich Albion,Swansea City,1,2,A,2011-2012
2136,Wigan Athletic,Everton,1,1,D,2011-2012
2137,Manchester City,Fulham,3,0,H,2011-2012
